date,Month,Day,Hour,Minute,GHI,DHI,DNI,Temperature,Solar Zenith Angle,Year
2018-02-25 10:00:00,2,25,10,0,573,85,889,13.7,56.72,2018
2018-02-25 10:30:00,2,25,10,30,639,88,914,14.4,52.96,2018
2018-02-25 11:00:00,2,25,11,0,691,90,933,15.1,49.9,2018
2018-02-25 11:30:00,2,25,11,30,728,92,945,15.6,47.69,2018
2018-02-25 12:00:00,2,25,12,0,748,92,952,16.1,46.44,2018
2018-02-25 12:30:00,2,25,12,30,750,94,949,16.3,46.23,2018
2018-02-25 13:00:00,2,25,13,0,735,96,939,16.6,47.08,2018
2018-02-25 13:30:00,2,25,13,30,706,94,931,16.5,48.93,2018
2018-02-25 14:00:00,2,25,14,0,660,91,918,16.400000000000002,51.68,2018
2018-02-25 14:30:00,2,25,14,30,600,87,898,16.0,55.18,2018
2018-02-25 15:00:00,2,25,15,0,526,82,870,15.5,59.3,2018
2018-02-25 15:30:00,2,25,15,30,441,77,827,15.5,63.9,2018
2018-02-25 16:00:00,2,25,16,0,346,69,768,13.8,68.89,2018
2018-02-25 16:30:00,2,25,16,30,246,61,678,11.9,74.17,2018
2018-02-25 17:00:00,2,25,17,0,146,50,536,10.0,79.66,2018
2018-02-25 17:30:00,2,25,17,30,50,30,246,8.9,85.27,2018
2018-02-25 18:00:00,2,25,18,0,5,6,28,7.7,91.27,2018
2018-02-25 18:30:00,2,25,18,30,0,0,0,7.4,97.17,2018
2018-02-25 19:00:00,2,25,19,0,0,0,0,7.0,103.12,2018
2018-02-25 19:30:00,2,25,19,30,0,0,0,7.0,109.08,2018
2018-02-25 20:00:00,2,25,20,0,0,0,0,7.0,115.01,2018
2018-02-25 20:30:00,2,25,20,30,0,0,0,7.300000000000001,120.86,2018
2018-02-25 21:00:00,2,25,21,0,0,0,0,7.6,126.58,2018
2018-02-25 21:30:00,2,25,21,30,0,0,0,7.9,132.09,2018
2018-02-25 22:00:00,2,25,22,0,0,0,0,8.1,137.29,2018
2018-02-25 22:30:00,2,25,22,30,0,0,0,8.3,142.02,2018
2018-02-25 23:00:00,2,25,23,0,0,0,0,8.5,146.08,2018
2018-02-25 23:30:00,2,25,23,30,0,0,0,8.5,149.18,2018
2018-02-26 00:00:00,2,26,0,0,0,0,0,8.6,151.0,2018
2018-02-26 00:30:00,2,26,0,30,0,0,0,8.6,151.29,2018
2018-02-26 01:00:00,2,26,1,0,0,0,0,8.700000000000001,150.0,2018
2018-02-26 01:30:00,2,26,1,30,0,0,0,8.6,147.32,2018
2018-02-26 02:00:00,2,26,2,0,0,0,0,8.5,143.57,2018
2018-02-26 02:30:00,2,26,2,30,0,0,0,8.5,139.05,2018
2018-02-26 03:00:00,2,26,3,0,0,0,0,8.5,133.99,2018
2018-02-26 03:30:00,2,26,3,30,0,0,0,8.6,128.58,2018
2018-02-26 04:00:00,2,26,4,0,0,0,0,8.8,122.92,2018
2018-02-26 04:30:00,2,26,4,30,0,0,0,8.8,117.1,2018
2018-02-26 05:00:00,2,26,5,0,0,0,0,8.9,111.19,2018
2018-02-26 05:30:00,2,26,5,30,0,0,0,9.0,105.23,2018
2018-02-26 06:00:00,2,26,6,0,0,0,0,9.1,99.26,2018
2018-02-26 06:30:00,2,26,6,30,0,0,0,9.2,93.33,2018
2018-02-26 07:00:00,2,26,7,0,3,3,0,9.4,87.21000000000001,2018
2018-02-26 07:30:00,2,26,7,30,7,7,0,9.5,81.59,2018
2018-02-26 08:00:00,2,26,8,0,10,10,0,9.7,76.02,2018
2018-02-26 08:30:00,2,26,8,30,14,14,0,9.8,70.63,2018
2018-02-26 09:00:00,2,26,9,0,20,20,0,9.9,65.5,2018
2018-02-26 09:30:00,2,26,9,30,25,25,0,10.1,60.72,2018
2018-02-26 10:00:00,2,26,10,0,131,124,13,10.3,56.38,2018
2018-02-26 10:30:00,2,26,10,30,311,264,77,10.7,52.61,2018
2018-02-26 11:00:00,2,26,11,0,416,280,210,11.0,49.54,2018
2018-02-26 11:30:00,2,26,11,30,560,266,433,11.3,47.31,2018
2018-02-26 12:00:00,2,26,12,0,554,291,379,11.5,46.06,2018
2018-02-26 12:30:00,2,26,12,30,485,327,227,11.5,45.86,2018
2018-02-26 13:00:00,2,26,13,0,487,311,256,11.6,46.72,2018
2018-02-26 13:30:00,2,26,13,30,508,277,349,11.4,48.59,2018
2018-02-26 14:00:00,2,26,14,0,549,191,574,11.3,51.36,2018
2018-02-26 14:30:00,2,26,14,30,575,112,805,11.1,54.88,2018
2018-02-26 15:00:00,2,26,15,0,492,111,740,10.9,59.02,2018
2018-02-26 15:30:00,2,26,15,30,428,92,757,10.9,63.64,2018
2018-02-26 16:00:00,2,26,16,0,305,100,564,10.2,68.65,2018
2018-02-26 16:30:00,2,26,16,30,226,78,536,9.1,73.95,2018
2018-02-26 17:00:00,2,26,17,0,141,58,451,8.1,79.45,2018
2018-02-26 17:30:00,2,26,17,30,50,34,184,7.5,85.08,2018
2018-02-26 18:00:00,2,26,18,0,4,4,13,6.9,91.07,2018
2018-02-26 18:30:00,2,26,18,30,0,0,0,6.5,96.98,2018
2018-02-26 19:00:00,2,26,19,0,0,0,0,6.1000000000000005,102.93,2018
2018-02-26 19:30:00,2,26,19,30,0,0,0,5.800000000000001,108.89,2018
2018-02-26 20:00:00,2,26,20,0,0,0,0,5.5,114.81,2018
2018-02-26 20:30:00,2,26,20,30,0,0,0,5.300000000000001,120.66,2018
2018-02-26 21:00:00,2,26,21,0,0,0,0,5.2,126.37,2018
2018-02-26 21:30:00,2,26,21,30,0,0,0,5.2,131.86,2018
2018-02-26 22:00:00,2,26,22,0,0,0,0,5.2,137.04,2018
2018-02-26 22:30:00,2,26,22,30,0,0,0,5.4,141.75,2018
2018-02-26 23:00:00,2,26,23,0,0,0,0,5.6000000000000005,145.78,2018
2018-02-26 23:30:00,2,26,23,30,0,0,0,5.5,148.84,2018
2018-02-27 00:00:00,2,27,0,0,0,0,0,5.4,150.63,2018
2018-02-27 00:30:00,2,27,0,30,0,0,0,5.2,150.91,2018
2018-02-27 01:00:00,2,27,1,0,0,0,0,5.1000000000000005,149.63,2018
2018-02-27 01:30:00,2,27,1,30,0,0,0,5.0,146.97,2018
2018-02-27 02:00:00,2,27,2,0,0,0,0,4.9,143.24,2018
2018-02-27 02:30:00,2,27,2,30,0,0,0,4.6000000000000005,138.74,2018
2018-02-27 03:00:00,2,27,3,0,0,0,0,4.4,133.7,2018
2018-02-27 03:30:00,2,27,3,30,0,0,0,4.0,128.3,2018
2018-02-27 04:00:00,2,27,4,0,0,0,0,3.6,122.65,2018
2018-02-27 04:30:00,2,27,4,30,0,0,0,3.3000000000000003,116.84,2018
2018-02-27 05:00:00,2,27,5,0,0,0,0,2.9000000000000004,110.93,2018
2018-02-27 05:30:00,2,27,5,30,0,0,0,2.8000000000000003,104.97,2018
2018-02-27 06:00:00,2,27,6,0,0,0,0,2.7,99.0,2018
2018-02-27 06:30:00,2,27,6,30,0,0,0,3.7,93.06,2018
2018-02-27 07:00:00,2,27,7,0,24,20,78,4.7,86.95,2018
2018-02-27 07:30:00,2,27,7,30,91,51,262,5.800000000000001,81.32000000000001,2018
2018-02-27 08:00:00,2,27,8,0,223,52,695,6.9,75.74,2018
2018-02-27 08:30:00,2,27,8,30,326,61,789,8.1,70.34,2018
2018-02-27 09:00:00,2,27,9,0,425,68,851,9.2,65.2,2018
2018-02-27 09:30:00,2,27,9,30,516,74,895,10.1,60.4,2018
2018-02-27 10:00:00,2,27,10,0,598,79,930,11.0,56.05,2018
2018-02-27 10:30:00,2,27,10,30,665,84,950,11.7,52.26,2018
2018-02-27 11:00:00,2,27,11,0,716,86,963,12.3,49.17,2018
2018-02-27 11:30:00,2,27,11,30,753,89,973,12.8,46.94,2018
2018-02-27 12:00:00,2,27,12,0,773,90,977,13.2,45.68,2018
2018-02-27 12:30:00,2,27,12,30,776,92,975,13.5,45.48,2018
2018-02-27 13:00:00,2,27,13,0,761,93,968,13.7,46.36,2018
2018-02-27 13:30:00,2,27,13,30,730,93,957,13.8,48.25,2018
2018-02-27 14:00:00,2,27,14,0,683,93,939,13.9,51.04,2018
2018-02-27 14:30:00,2,27,14,30,621,89,918,13.7,54.58,2018
2018-02-27 15:00:00,2,27,15,0,545,84,889,13.6,58.74,2018
2018-02-27 15:30:00,2,27,15,30,458,79,847,13.6,63.39,2018
2018-02-27 16:00:00,2,27,16,0,361,72,786,12.5,68.41,2018
2018-02-27 16:30:00,2,27,16,30,258,62,698,10.6,73.72,2018
2018-02-27 17:00:00,2,27,17,0,155,49,567,8.6,79.24,2018
2018-02-27 17:30:00,2,27,17,30,63,33,341,7.6,84.88,2018
2018-02-27 18:00:00,2,27,18,0,6,7,43,6.6000000000000005,90.88,2018
2018-02-27 18:30:00,2,27,18,30,0,0,0,6.4,96.79,2018
2018-02-27 19:00:00,2,27,19,0,0,0,0,6.1000000000000005,102.74,2018
2018-02-27 19:30:00,2,27,19,30,0,0,0,5.9,108.7,2018
2018-02-27 20:00:00,2,27,20,0,0,0,0,5.7,114.62,2018
2018-02-27 20:30:00,2,27,20,30,0,0,0,5.6000000000000005,120.46,2018
2018-02-27 21:00:00,2,27,21,0,0,0,0,5.4,126.15,2018
2018-02-27 21:30:00,2,27,21,30,0,0,0,5.2,131.63,2018
2018-02-27 22:00:00,2,27,22,0,0,0,0,5.0,136.79,2018
2018-02-27 22:30:00,2,27,22,30,0,0,0,4.800000000000001,141.47,2018
2018-02-27 23:00:00,2,27,23,0,0,0,0,4.6000000000000005,145.47,2018
2018-02-27 23:30:00,2,27,23,30,0,0,0,4.4,148.5,2018
2018-02-28 00:00:00,2,28,0,0,0,0,0,4.3,150.27,2018
2018-02-28 00:30:00,2,28,0,30,0,0,0,4.1000000000000005,150.53,2018
2018-02-28 01:00:00,2,28,1,0,0,0,0,4.0,149.25,2018
2018-02-28 01:30:00,2,28,1,30,0,0,0,4.0,146.61,2018
2018-02-28 02:00:00,2,28,2,0,0,0,0,4.1000000000000005,142.9,2018
2018-02-28 02:30:00,2,28,2,30,0,0,0,4.0,138.42000000000002,2018
2018-02-28 03:00:00,2,28,3,0,0,0,0,4.0,133.4,2018
2018-02-28 03:30:00,2,28,3,30,0,0,0,4.0,128.01,2018
2018-02-28 04:00:00,2,28,4,0,0,0,0,4.1000000000000005,122.37,2018
2018-02-28 04:30:00,2,28,4,30,0,0,0,4.0,116.57,2018
2018-02-28 05:00:00,2,28,5,0,0,0,0,3.9,110.66,2018
2018-02-28 05:30:00,2,28,5,30,0,0,0,3.7,104.71,2018
2018-02-28 06:00:00,2,28,6,0,0,0,0,3.5,98.74,2018
2018-02-28 06:30:00,2,28,6,30,0,0,0,5.0,92.8,2018
2018-02-28 07:00:00,2,28,7,0,26,22,67,6.5,86.69,2018
2018-02-28 07:30:00,2,28,7,30,91,53,241,7.9,81.04,2018
2018-02-28 08:00:00,2,28,8,0,151,86,257,9.2,75.45,2018
2018-02-28 08:30:00,2,28,8,30,167,129,112,10.2,70.04,2018
2018-02-28 09:00:00,2,28,9,0,241,171,164,11.2,64.89,2018
2018-02-28 09:30:00,2,28,9,30,307,214,186,12.0,60.07,2018
2018-02-28 10:00:00,2,28,10,0,333,255,138,12.9,55.71,2018
2018-02-28 10:30:00,2,28,10,30,368,283,138,13.4,51.9,2018
2018-02-28 11:00:00,2,28,11,0,328,288,61,13.9,48.81,2018
2018-02-28 11:30:00,2,28,11,30,466,317,216,14.0,46.56,2018
2018-02-28 12:00:00,2,28,12,0,560,293,380,14.1,45.3,2018
2018-02-28 12:30:00,2,28,12,30,544,310,332,13.9,45.11,2018
2018-02-28 13:00:00,2,28,13,0,486,321,238,13.8,46.0,2018
2018-02-28 13:30:00,2,28,13,30,377,307,105,13.5,47.91,2018
2018-02-28 14:00:00,2,28,14,0,301,255,72,13.2,50.72,2018
2018-02-28 14:30:00,2,28,14,30,336,262,127,12.8,54.29,2018
2018-02-28 15:00:00,2,28,15,0,300,227,139,12.5,58.47,2018
2018-02-28 15:30:00,2,28,15,30,232,186,101,12.5,63.13,2018
2018-02-28 16:00:00,2,28,16,0,149,129,54,11.8,68.18,2018
2018-02-28 16:30:00,2,28,16,30,185,97,309,11.1,73.5,2018
2018-02-28 17:00:00,2,28,17,0,86,57,153,10.5,79.04,2018
2018-02-28 17:30:00,2,28,17,30,36,28,89,10.1,84.69,2018
2018-02-28 18:00:00,2,28,18,0,5,5,23,9.7,90.08,2018
2018-02-28 18:30:00,2,28,18,30,0,0,0,9.7,96.6,2018
2018-02-28 19:00:00,2,28,19,0,0,0,0,9.7,102.56,2018
2018-02-28 19:30:00,2,28,19,30,0,0,0,9.7,108.51,2018
2018-02-28 20:00:00,2,28,20,0,0,0,0,9.7,114.43,2018
2018-02-28 20:30:00,2,28,20,30,0,0,0,9.6,120.25,2018
2018-02-28 21:00:00,2,28,21,0,0,0,0,9.5,125.94,2018
2018-02-28 21:30:00,2,28,21,30,0,0,0,9.6,131.4,2018
2018-02-28 22:00:00,2,28,22,0,0,0,0,9.6,136.54,2018
2018-02-28 22:30:00,2,28,22,30,0,0,0,9.8,141.19,2018
2018-02-28 23:00:00,2,28,23,0,0,0,0,10.0,145.16,2018
2018-02-28 23:30:00,2,28,23,30,0,0,0,10.2,148.16,2018
2018-03-01 00:00:00,3,1,0,0,0,0,0,10.4,149.9,2018
2018-03-01 00:30:00,3,1,0,30,0,0,0,10.4,150.15,2018
2018-03-01 01:00:00,3,1,1,0,0,0,0,10.4,148.87,2018
2018-03-01 01:30:00,3,1,1,30,0,0,0,10.4,146.25,2018
2018-03-01 02:00:00,3,1,2,0,0,0,0,10.4,142.56,2018
2018-03-01 02:30:00,3,1,2,30,0,0,0,10.5,138.1,2018
2018-03-01 03:00:00,3,1,3,0,0,0,0,10.6,133.1,2018
2018-03-01 03:30:00,3,1,3,30,0,0,0,10.7,127.72,2018
2018-03-01 04:00:00,3,1,4,0,0,0,0,10.9,122.09,2018
2018-03-01 04:30:00,3,1,4,30,0,0,0,11.1,116.3,2018
2018-03-01 05:00:00,3,1,5,0,0,0,0,11.2,110.4,2018
2018-03-01 05:30:00,3,1,5,30,0,0,0,11.3,104.44,2018
2018-03-01 06:00:00,3,1,6,0,0,0,0,11.4,98.47,2018
2018-03-01 06:30:00,3,1,6,30,0,0,0,11.5,92.53,2018
2018-03-01 07:00:00,3,1,7,0,3,3,0,11.6,86.43,2018
2018-03-01 07:30:00,3,1,7,30,8,8,0,11.9,80.77,2018
2018-03-01 08:00:00,3,1,8,0,15,15,0,12.1,75.16,2018
2018-03-01 08:30:00,3,1,8,30,23,23,0,12.4,69.74,2018
2018-03-01 09:00:00,3,1,9,0,34,34,0,12.6,64.57000000000001,2018
2018-03-01 09:30:00,3,1,9,30,40,40,0,12.9,59.75,2018
2018-03-01 10:00:00,3,1,10,0,48,48,0,13.1,55.36,2018
2018-03-01 10:30:00,3,1,10,30,105,105,0,13.4,51.54,2018
2018-03-01 11:00:00,3,1,11,0,137,136,1,13.6,48.43,2018
2018-03-01 11:30:00,3,1,11,30,131,130,1,13.6,46.18,2018
2018-03-01 12:00:00,3,1,12,0,208,175,46,13.6,44.92,2018
2018-03-01 12:30:00,3,1,12,30,137,125,17,13.7,44.73,2018
2018-03-01 13:00:00,3,1,13,0,98,98,0,13.8,45.63,2018
2018-03-01 13:30:00,3,1,13,30,83,83,0,13.8,47.56,2018
2018-03-01 14:00:00,3,1,14,0,104,103,1,13.8,50.4,2018
2018-03-01 14:30:00,3,1,14,30,107,107,0,13.5,53.99,2018
2018-03-01 15:00:00,3,1,15,0,107,106,1,13.2,58.19,2018
2018-03-01 15:30:00,3,1,15,30,93,91,4,13.2,62.88,2018
2018-03-01 16:00:00,3,1,16,0,70,68,4,12.6,67.94,2018
2018-03-01 16:30:00,3,1,16,30,42,42,1,12.1,73.28,2018
2018-03-01 17:00:00,3,1,17,0,58,37,107,11.5,78.83,2018
2018-03-01 17:30:00,3,1,17,30,15,14,13,11.0,84.49,2018
2018-03-01 18:00:00,3,1,18,0,1,1,0,10.6,89.93,2018
2018-03-01 18:30:00,3,1,18,30,0,0,0,10.4,96.41,2018
2018-03-01 19:00:00,3,1,19,0,0,0,0,10.2,102.37,2018
2018-03-01 19:30:00,3,1,19,30,0,0,0,10.0,108.32,2018
2018-03-01 20:00:00,3,1,20,0,0,0,0,9.8,114.23,2018
2018-03-01 20:30:00,3,1,20,30,0,0,0,9.8,120.05,2018
2018-03-01 21:00:00,3,1,21,0,0,0,0,9.7,125.73,2018
2018-03-01 21:30:00,3,1,21,30,0,0,0,9.8,131.17000000000002,2018
2018-03-01 22:00:00,3,1,22,0,0,0,0,9.9,136.29,2018
2018-03-01 22:30:00,3,1,22,30,0,0,0,9.9,140.91,2018
2018-03-01 23:00:00,3,1,23,0,0,0,0,10.0,144.85,2018
2018-03-01 23:30:00,3,1,23,30,0,0,0,9.8,147.81,2018
2018-03-02 00:00:00,3,2,0,0,0,0,0,9.6,149.53,2018
2018-03-02 00:30:00,3,2,0,30,0,0,0,9.2,149.76,2018
2018-03-02 01:00:00,3,2,1,0,0,0,0,8.700000000000001,148.49,2018
2018-03-02 01:30:00,3,2,1,30,0,0,0,8.0,145.88,2018
2018-03-02 02:00:00,3,2,2,0,0,0,0,7.4,142.21,2018
2018-03-02 02:30:00,3,2,2,30,0,0,0,6.800000000000001,137.77,2018
2018-03-02 03:00:00,3,2,3,0,0,0,0,6.300000000000001,132.79,2018
2018-03-02 03:30:00,3,2,3,30,0,0,0,6.2,127.43,2018
2018-03-02 04:00:00,3,2,4,0,0,0,0,6.0,121.81,2018
2018-03-02 04:30:00,3,2,4,30,0,0,0,6.1000000000000005,116.02,2018
2018-03-02 05:00:00,3,2,5,0,0,0,0,6.1000000000000005,110.13,2018
2018-03-02 05:30:00,3,2,5,30,0,0,0,6.0,104.17,2018
2018-03-02 06:00:00,3,2,6,0,0,0,0,5.9,98.21,2018
2018-03-02 06:30:00,3,2,6,30,1,1,1,6.9,92.26,2018
2018-03-02 07:00:00,3,2,7,0,10,10,1,8.0,86.17,2018
2018-03-02 07:30:00,3,2,7,30,25,25,0,8.700000000000001,80.49,2018
2018-03-02 08:00:00,3,2,8,0,36,36,0,9.5,74.87,2018
2018-03-02 08:30:00,3,2,8,30,46,46,0,10.1,69.44,2018
2018-03-02 09:00:00,3,2,9,0,78,78,1,10.6,64.26,2018
2018-03-02 09:30:00,3,2,9,30,258,193,127,11.0,59.42,2018
2018-03-02 10:00:00,3,2,10,0,429,224,358,11.4,55.02,2018
2018-03-02 10:30:00,3,2,10,30,641,116,837,11.6,51.18,2018
2018-03-02 11:00:00,3,2,11,0,700,111,881,11.8,48.06,2018
2018-03-02 11:30:00,3,2,11,30,652,181,675,11.9,45.8,2018
2018-03-02 12:00:00,3,2,12,0,491,294,276,12.0,44.53,2018
2018-03-02 12:30:00,3,2,12,30,449,285,229,12.1,44.35,2018
2018-03-02 13:00:00,3,2,13,0,303,259,63,12.1,45.27,2018
2018-03-02 13:30:00,3,2,13,30,334,269,95,11.9,47.22,2018
2018-03-02 14:00:00,3,2,14,0,199,186,21,11.8,50.08,2018
2018-03-02 14:30:00,3,2,14,30,265,178,147,11.4,53.69,2018
2018-03-02 15:00:00,3,2,15,0,102,101,2,11.1,57.92,2018
2018-03-02 15:30:00,3,2,15,30,136,108,61,11.1,62.63,2018
2018-03-02 16:00:00,3,2,16,0,151,118,87,10.3,67.7,2018
2018-03-02 16:30:00,3,2,16,30,72,66,21,9.9,73.06,2018
2018-03-02 17:00:00,3,2,17,0,31,31,0,9.5,78.62,2018
2018-03-02 17:30:00,3,2,17,30,20,17,35,9.2,84.3,2018
2018-03-02 18:00:00,3,2,18,0,2,2,1,9.0,89.77,2018
2018-03-02 18:30:00,3,2,18,30,0,0,0,8.8,96.22,2018
2018-03-02 19:00:00,3,2,19,0,0,0,0,8.700000000000001,102.18,2018
2018-03-02 19:30:00,3,2,19,30,0,0,0,8.5,108.13,2018
2018-03-02 20:00:00,3,2,20,0,0,0,0,8.4,114.04,2018
2018-03-02 20:30:00,3,2,20,30,0,0,0,8.200000000000001,119.85,2018
2018-03-02 21:00:00,3,2,21,0,0,0,0,7.9,125.51,2018
2018-03-02 21:30:00,3,2,21,30,0,0,0,7.6,130.94,2018
2018-03-02 22:00:00,3,2,22,0,0,0,0,7.300000000000001,136.03,2018
2018-03-02 22:30:00,3,2,22,30,0,0,0,7.0,140.63,2018
2018-03-02 23:00:00,3,2,23,0,0,0,0,6.800000000000001,144.53,2018
2018-03-02 23:30:00,3,2,23,30,0,0,0,6.6000000000000005,147.47,2018
2018-03-03 00:00:00,3,3,0,0,0,0,0,6.5,149.16,2018
2018-03-03 00:30:00,3,3,0,30,0,0,0,6.300000000000001,149.38,2018
2018-03-03 01:00:00,3,3,1,0,0,0,0,6.1000000000000005,148.11,2018
2018-03-03 01:30:00,3,3,1,30,0,0,0,5.9,145.51,2018
2018-03-03 02:00:00,3,3,2,0,0,0,0,5.800000000000001,141.86,2018
2018-03-03 02:30:00,3,3,2,30,0,0,0,5.9,137.44,2018
2018-03-03 03:00:00,3,3,3,0,0,0,0,5.9,132.48,2018
2018-03-03 03:30:00,3,3,3,30,0,0,0,5.9,127.13,2018
2018-03-03 04:00:00,3,3,4,0,0,0,0,6.0,121.52,2018
2018-03-03 04:30:00,3,3,4,30,0,0,0,6.0,115.74,2018
2018-03-03 05:00:00,3,3,5,0,0,0,0,6.1000000000000005,109.85,2018
2018-03-03 05:30:00,3,3,5,30,0,0,0,6.1000000000000005,103.9,2018
2018-03-03 06:00:00,3,3,6,0,0,0,0,6.2,97.94,2018
2018-03-03 06:30:00,3,3,6,30,2,2,5,7.0,91.99,2018
2018-03-03 07:00:00,3,3,7,0,44,32,168,7.800000000000001,85.9,2018
2018-03-03 07:30:00,3,3,7,30,110,59,300,8.6,80.2,2018
2018-03-03 08:00:00,3,3,8,0,202,83,447,9.3,74.58,2018
2018-03-03 08:30:00,3,3,8,30,325,86,670,9.6,69.14,2018
2018-03-03 09:00:00,3,3,9,0,420,98,734,10.0,63.940000000000005,2018
2018-03-03 09:30:00,3,3,9,30,431,159,530,10.2,59.09,2018
2018-03-03 10:00:00,3,3,10,0,463,217,425,10.5,54.67,2018
2018-03-03 10:30:00,3,3,10,30,592,171,667,10.7,50.82,2018
2018-03-03 11:00:00,3,3,11,0,599,179,624,10.8,47.68,2018
2018-03-03 11:30:00,3,3,11,30,353,220,190,10.8,45.41,2018
2018-03-03 12:00:00,3,3,12,0,579,286,408,10.8,44.15,2018
2018-03-03 12:30:00,3,3,12,30,665,218,621,10.7,43.97,2018
2018-03-03 13:00:00,3,3,13,0,550,256,415,10.6,44.9,2018
2018-03-03 13:30:00,3,3,13,30,119,114,7,10.4,46.87,2018
2018-03-03 14:00:00,3,3,14,0,239,217,34,10.2,49.75,2018
2018-03-03 14:30:00,3,3,14,30,281,195,144,9.9,53.4,2018
2018-03-03 15:00:00,3,3,15,0,282,224,108,9.5,57.65,2018
2018-03-03 15:30:00,3,3,15,30,327,155,371,9.5,62.38,2018
2018-03-03 16:00:00,3,3,16,0,175,78,254,8.700000000000001,67.47,2018
2018-03-03 16:30:00,3,3,16,30,209,92,395,8.200000000000001,72.84,2018
2018-03-03 17:00:00,3,3,17,0,126,65,305,7.7,78.41,2018
2018-03-03 17:30:00,3,3,17,30,64,38,253,7.2,84.10000000000001,2018
2018-03-03 18:00:00,3,3,18,0,7,7,23,6.800000000000001,89.60000000000001,2018
2018-03-03 18:30:00,3,3,18,30,0,0,0,6.5,96.04,2018
2018-03-03 19:00:00,3,3,19,0,0,0,0,6.2,101.99,2018
2018-03-03 19:30:00,3,3,19,30,0,0,0,6.0,107.94,2018
2018-03-03 20:00:00,3,3,20,0,0,0,0,5.800000000000001,113.84,2018
2018-03-03 20:30:00,3,3,20,30,0,0,0,5.6000000000000005,119.65,2018
2018-03-03 21:00:00,3,3,21,0,0,0,0,5.4,125.29,2018
2018-03-03 21:30:00,3,3,21,30,0,0,0,5.2,130.71,2018
2018-03-03 22:00:00,3,3,22,0,0,0,0,5.1000000000000005,135.77,2018
2018-03-03 22:30:00,3,3,22,30,0,0,0,4.9,140.35,2018
2018-03-03 23:00:00,3,3,23,0,0,0,0,4.800000000000001,144.22,2018
2018-03-03 23:30:00,3,3,23,30,0,0,0,4.7,147.12,2018
2018-03-04 00:00:00,3,4,0,0,0,0,0,4.6000000000000005,148.78,2018
2018-03-04 00:30:00,3,4,0,30,0,0,0,4.5,148.99,2018
2018-03-04 01:00:00,3,4,1,0,0,0,0,4.4,147.72,2018
2018-03-04 01:30:00,3,4,1,30,0,0,0,4.3,145.14,2018
2018-03-04 02:00:00,3,4,2,0,0,0,0,4.2,141.51,2018
2018-03-04 02:30:00,3,4,2,30,0,0,0,4.3,137.11,2018
2018-03-04 03:00:00,3,4,3,0,0,0,0,4.4,132.16,2018
2018-03-04 03:30:00,3,4,3,30,0,0,0,4.5,126.83,2018
2018-03-04 04:00:00,3,4,4,0,0,0,0,4.7,121.24,2018
2018-03-04 04:30:00,3,4,4,30,0,0,0,4.9,115.46,2018
2018-03-04 05:00:00,3,4,5,0,0,0,0,5.2,109.58,2018
2018-03-04 05:30:00,3,4,5,30,0,0,0,5.4,103.63,2018
2018-03-04 06:00:00,3,4,6,0,0,0,0,5.7,97.66,2018
2018-03-04 06:30:00,3,4,6,30,2,3,18,6.300000000000001,91.71,2018
2018-03-04 07:00:00,3,4,7,0,45,28,217,7.0,85.62,2018
2018-03-04 07:30:00,3,4,7,30,140,48,523,8.200000000000001,79.92,2018
2018-03-04 08:00:00,3,4,8,0,247,56,704,9.4,74.29,2018
2018-03-04 08:30:00,3,4,8,30,350,63,795,10.0,68.83,2018
2018-03-04 09:00:00,3,4,9,0,449,68,857,10.6,63.620000000000005,2018
2018-03-04 09:30:00,3,4,9,30,538,75,893,11.2,58.75,2018
2018-03-04 10:00:00,3,4,10,0,616,81,917,11.9,54.32,2018
2018-03-04 10:30:00,3,4,10,30,682,84,939,12.5,50.46,2018
2018-03-04 11:00:00,3,4,11,0,734,86,955,13.0,47.31,2018
2018-03-04 11:30:00,3,4,11,30,769,88,964,13.4,45.03,2018
2018-03-04 12:00:00,3,4,12,0,789,89,969,13.7,43.76,2018
2018-03-04 12:30:00,3,4,12,30,790,93,963,13.9,43.59,2018
2018-03-04 13:00:00,3,4,13,0,774,97,950,14.1,44.54,2018
2018-03-04 13:30:00,3,4,13,30,743,95,942,14.1,46.53,2018
2018-03-04 14:00:00,3,4,14,0,696,92,928,14.0,49.43,2018
2018-03-04 14:30:00,3,4,14,30,634,89,908,13.8,53.1,2018
2018-03-04 15:00:00,3,4,15,0,559,85,879,13.6,57.370000000000005,2018
2018-03-04 15:30:00,3,4,15,30,472,80,839,13.6,62.120000000000005,2018
2018-03-04 16:00:00,3,4,16,0,376,73,783,12.7,67.24,2018
2018-03-04 16:30:00,3,4,16,30,274,65,701,11.1,72.62,2018
2018-03-04 17:00:00,3,4,17,0,171,54,575,9.5,78.21000000000001,2018
2018-03-04 17:30:00,3,4,17,30,76,37,371,8.6,83.9,2018
2018-03-04 18:00:00,3,4,18,0,11,10,73,7.7,89.43,2018
2018-03-04 18:30:00,3,4,18,30,0,0,0,7.5,95.85,2018
2018-03-04 19:00:00,3,4,19,0,0,0,0,7.300000000000001,101.81,2018
2018-03-04 19:30:00,3,4,19,30,0,0,0,6.9,107.75,2018
2018-03-04 20:00:00,3,4,20,0,0,0,0,6.6000000000000005,113.65,2018
2018-03-04 20:30:00,3,4,20,30,0,0,0,6.1000000000000005,119.44,2018
2018-03-04 21:00:00,3,4,21,0,0,0,0,5.7,125.08,2018
